date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9
2026-01-02,-0.014753830332532183,0.005231142801513805,0.029413286537779644,-0.017251534828680463,-0.04394579854830473,0.01020408163265306,0.02687715603270121,0.01020408163265306,0.0733580197244776,0.03073316577326203,-0.005146952268689284,0.01020408163265306,-0.007688137712948484,0.001094465855843012,-0.18873434754578608,0.01020408163265306,-0.012093621847641381,-0.02021396499464273,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0008313168954836338,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.03499475788410956,0.01020408163265306,0.01020408163265306,-0.1047713988390473,0.043061203159838,0.0016038315596141918,-0.06258814441937302,-0.014411101230107063,0.01020408163265306,-0.1114401518704,-0.019805245461979697,0.01020408163265306,0.01020408163265306,-0.0030944004867031836,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.011049555584152852,0.01020408163265306,0.01020408163265306,-0.011583572071345112,0.01020408163265306,-0.0533451498897938,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.030319778228547853,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.047748534176295404,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.07586794119575557,0.01020408163265306,0.01020408163265306,0.011725756909385026,0.01020408163265306,0.01020408163265306,0.3678250862386082,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.08171095674956622,0.01020408163265306,0.4473843612302886,0.01020408163265306,-0.08523441175727499
2026-01-05,-0.03368479682251488,-0.002996015142287386,0.05455661387860196,-0.01691944772931067,-0.044196186509442285,0.01020408163265306,0.027255723770606477,0.012499812838876776,0.09743937678497994,0.027158289587393775,-0.005349575544601864,0.01020408163265306,-0.015832628578363803,-0.02084607272944853,-0.16371338840497623,0.008273133380211453,-0.004875943958727544,-0.004584005171622012,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.02118604151942563,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.046559824967314235,0.01020408163265306,0.01020408163265306,-0.09789545289569361,0.13273921135511496,-0.005226125445003116,-0.08764294355159369,-0.007538233774982779,0.005247290115246778,-0.1289278579405362,-0.030930293223193225,0.01020408163265306,0.01020408163265306,-0.0014119005880973753,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.010538694967227235,0.01020408163265306,-0.0017577414292152121,-0.011502547766010748,0.01020408163265306,-0.07920154102808379,0.01020408163265306,-0.010341313951580099,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.015574490636802775,0.01020408163265306,0.01020408163265306,0.02805255997165034,0.01020408163265306,0.01020408163265306,-0.017005038133042355,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.030387130282800497,0.01020408163265306,0.01020408163265306,0.00804591934351537,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.11745342043775088,0.01020408163265306,0.01020408163265306,0.018670777255341407,0.01020408163265306,0.01020408163265306,0.40836768494608355,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.06362344841758141,0.01020408163265306,0.4482358876010848,0.01020408163265306,-0.1022184067880605
2026-01-06,-0.03159400049205056,-0.002514038744475538,0.04520703392651867,-0.010434142305705609,-0.047010464492862995,0.01020408163265306,0.018062657777009425,0.014762302813571538,0.08914368364255529,0.02555992327288739,-0.006909731914708438,0.01020408163265306,-0.013511498994475605,-0.02467946269577217,-0.15870483119200565,0.01020408163265306,0.004680936882039788,-0.002615527080526713,0.01020408163265306,0.01020408163265306,0.010193119064949865,-0.009417671100295016,0.01701059016419833,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04793417533901114,0.01020408163265306,0.01020408163265306,-0.10300412233280942,0.14673887382054637,-0.018242119554498705,-0.09255044054130213,0.0037374024311577613,-0.0034942530433215227,-0.133475625644477,-0.016377867365001776,0.01020408163265306,0.01020408163265306,0.007965612691734184,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.018205240207446682,0.01020408163265306,0.007450341159171443,-0.0016090750501876697,0.01020408163265306,-0.07795311302915835,0.01020408163265306,-0.031640491305795396,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.0469737536675359,0.01020408163265306,0.01020408163265306,0.028823744687581157,0.01020408163265306,0.01020408163265306,-0.015782165576211225,0.01020408163265306,0.01020408163265306,0.025350129582861515,-0.04340197042899262,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.12835280577931393,0.01020408163265306,0.017461713373897715,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.39945789667009646,0.01020408163265306,0.009677868129927105,0.01020408163265306,0.07627269081510386,0.01020408163265306,0.4262142257984367,0.01020408163265306,-0.0849040969155428
2026-01-07,0.01020408163265306,0.00490551844586901,0.01020408163265306,0.0054384557390132595,-0.04572360502503275,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.020556418704411456,-0.010671415262399927,0.01020408163265306,0.0037718220506777096,0.01020408163265306,-0.1573186789218621,0.01020408163265306,0.01020408163265306,0.00934750174728798,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04711325929158182,0.008085848261496975,0.005767878999930094,-0.061809202018361736,0.01020408163265306,-0.02194537845271749,-0.026957867834165677,0.0031783645834211867,0.01020408163265306,-0.09485899809741108,-0.008982255494962338,0.01020408163265306,0.01020408163265306,0.007918051838827784,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.008057769617955927,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.03670158783589157,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.04136873435796327,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.03792327832775944,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.34891194246429336,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.12800283281930216,0.01020408163265306,0.346504746085472,0.01020408163265306,-0.11038869746888492
2026-01-08,0.01020408163265306,0.0059971746296426315,0.01020408163265306,-0.0034840868574279368,-0.04309769050320064,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.036420018672106244,0.02696347312100878,-0.012642321583306264,0.01020408163265306,0.0007136477820505072,0.01020408163265306,-0.14949636180359885,0.01020408163265306,0.01020408163265306,0.0004058918080367298,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0006803843486598987,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.05257931412586113,0.01020408163265306,0.01020408163265306,-0.0701536324005757,0.01020408163265306,-0.03188686507143674,-0.05102665791085632,0.01020408163265306,0.01020408163265306,-0.10713149241116354,-0.013507989933774748,0.01020408163265306,0.01020408163265306,0.00527384640779883,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.010838351415875936,0.01020408163265306,0.01020408163265306,0.0038127506838046216,0.01020408163265306,-0.04739273250049923,0.01020408163265306,-0.005027275611086606,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0390782989109037,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04893581558798316,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.38556249548633525,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.11354956974035751,0.01020408163265306,0.3918440269884071,0.01020408163265306,-0.08759078678083233
2026-01-09,-0.032723248572197224,-0.006083612986066881,0.040050637862867625,-0.008842062347014077,-0.04902379948773176,0.01020408163265306,0.027077636408888467,0.024537844070157057,0.09446596824945314,0.02549377226108944,-0.008400326521566184,0.01020408163265306,-0.014004929908506969,-0.03063148877028868,-0.12866473757086175,0.01020408163265306,0.01020408163265306,-0.006480152386594223,0.01020408163265306,0.01020408163265306,0.0025045888673633134,-0.016865527726817257,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.060975678666949695,0.01020408163265306,0.01020408163265306,-0.08484133447229669,0.1629114679504187,-0.027918298503121157,-0.09375198096331187,0.01020408163265306,-0.02801703088460044,-0.13103876392716007,-0.02728112008410509,0.01020408163265306,0.01020408163265306,0.004593567364973664,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.02173590428973461,0.01020408163265306,0.010132016930564751,-0.0012707726164756777,0.01020408163265306,-0.08203126510193272,0.01020408163265306,-0.034467754390545925,0.010015862889103302,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04753791413094712,0.01020408163265306,0.01020408163265306,0.029214430409727522,0.01020408163265306,0.01020408163265306,-0.012207040910974852,0.01020408163265306,0.01020408163265306,0.03382258041921387,-0.022583163011642877,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.08899293346484523,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.42815464542584486,0.01020408163265306,-0.002289234906495132,0.01020408163265306,0.08340191989491276,0.01020408163265306,0.42489205377240363,0.01020408163265306,-0.0820233545324598
2026-01-12,0.008249858899628346,-0.001957069966298833,0.01020408163265306,-0.0003313077970608109,-0.03915108037802377,0.01020408163265306,0.01020408163265306,0.01211385550148726,0.03918991133071329,0.02623046308803157,-0.011705024751289999,0.01020408163265306,0.0017258225915968654,0.01020408163265306,-0.101800526180034,0.01020408163265306,0.01020408163265306,-0.022832527226467683,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0003112775629778401,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.06485469192318911,0.01020408163265306,0.01020408163265306,-0.08952303953894816,0.01020408163265306,-0.009695225112277035,-0.04610539046229205,0.005860813054031892,0.01020408163265306,-0.10466997781713551,-0.01554453829660384,0.01020408163265306,0.01020408163265306,-0.0002730389736078226,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04195211719837144,0.01020408163265306,0.01020408163265306,0.0029827296589335734,0.01020408163265306,-0.05198326771478031,0.01020408163265306,-0.003862661174565421,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.0014268713608589362,0.01020408163265306,0.01020408163265306,0.033471241165140955,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.026970442835808267,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.010544094776161833,0.01020408163265306,0.01020408163265306,0.3901446295686985,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.10593456976628748,0.01020408163265306,0.40749059665320003,0.01020408163265306,-0.08593419538609627
2026-01-13,0.004973986377390162,0.002274868331008836,0.01020408163265306,-0.0021373462176527743,-0.040270958937643694,0.01020408163265306,0.01020408163265306,0.012122111539020191,0.042532823481007426,0.023577292594897624,-0.010702544799285509,0.01020408163265306,-0.0006941091909385376,0.01020408163265306,-0.09732194617418867,0.01020408163265306,0.01020408163265306,-0.023511030148121538,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.0035729519337704754,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.06301708142668112,0.01020408163265306,0.01020408163265306,-0.08258951885458488,0.01020408163265306,-0.012488905704868087,-0.04825499898929032,0.008465729205402646,0.01020408163265306,-0.11124648530572084,-0.018749222738521372,0.01020408163265306,0.01020408163265306,0.0007931842078081168,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.04205842034458902,0.01020408163265306,0.01020408163265306,0.002349896425684936,0.01020408163265306,-0.05399184772889751,0.01020408163265306,0.0016843974316995292,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.006148417672164562,0.01020408163265306,0.01020408163265306,0.03403460474933308,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.028145033704588887,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.3909755943463086,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.10674111251549877,0.01020408163265306,0.4095610897647881,0.01020408163265306,-0.07885934048609523
2026-01-14,-0.019315242378580684,-0.0026800136254987103,0.01020408163265306,-0.005371566565956092,-0.04104166814160076,0.01020408163265306,0.018236894157356187,0.023163347263224856,0.07254842960714922,0.02737840121813958,-0.007523873134347636,0.01020408163265306,-0.004460200238183861,0.007156079412693786,-0.09770019531392865,0.01020408163265306,-0.009437922357059236,-0.023897660349809627,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.01408840785894065,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.060684635083937705,0.01020408163265306,0.01020408163265306,-0.09867994510143982,0.023791900017154536,-0.003730395979146227,-0.04972671601654983,0.01020408163265306,0.01020408163265306,-0.1072534354888259,-0.02357928605654861,0.01020408163265306,0.01020408163265306,-0.0012601892120092592,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.057694061723896226,0.01020408163265306,0.01020408163265306,0.00440191712508662,0.01020408163265306,-0.053745706290330195,0.01020408163265306,-0.020854346743756705,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.01706035792025861,0.01020408163265306,0.01020408163265306,0.029489041200255986,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.044357083216838795,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.03385395120069056,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.41141964718448865,0.01020408163265306,0.0022347782025480822,0.01020408163265306,0.09933239417789774,0.01020408163265306,0.42555325006586503,0.01020408163265306,-0.0470701832595969
2026-01-15,0.00630352350586491,-0.0031494930077569164,0.01020408163265306,-0.004181950737100407,-0.0417753041392246,0.01020408163265306,0.01020408163265306,0.016382017437183,0.050052873489897995,0.02507072139887098,-0.008207927432438812,0.01020408163265306,-0.0023225050112375585,0.01020408163265306,-0.08999839276050409,0.01020408163265306,0.01020408163265306,-0.029060880011500714,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.0055491001734885425,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.06701490871296367,0.01020408163265306,0.01020408163265306,-0.0881955115743335,0.01020408163265306,-0.012960055203415312,-0.03976089953541533,0.01020408163265306,0.01020408163265306,-0.09843727594124417,-0.024720727721266787,0.01020408163265306,0.01020408163265306,-0.0073125031377115155,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.05440127409338645,0.01020408163265306,0.01020408163265306,0.0046142040486831445,0.01020408163265306,-0.04547244313433322,0.01020408163265306,0.006875486474930014,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.029987088318747336,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,-0.043196225855086166,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.3815091507217018,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.11086392001682913,0.01020408163265306,0.3972284432592195,0.01020408163265306,-0.06725168314258125
