date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9
2026-01-02,-0.07711940024000048,-0.036643728903556244,0.08072675984618825,-0.05552068497427262,-0.06044935015365083,0.05371459122320494,0.04100554131997279,0.018806434831086606,0.09310289181407108,0.04895300079086769,0.0056935692046279855,0.011959677519369615,-0.027790497532112032,-0.043563996818412165,-0.07049945499186447,-0.05029031612249777,-0.042961185789864714,-0.020447411154656987,0.045930394475806394,0.023557097342435412,0.02194368530043765,-0.03206251200398491,0.03203417105226436,-0.028361824452099685,0.0457188796496069,0.08503737608127147,0.02325050680722024,0.006596550671409717,0.013244955902582681,-0.07724522005793043,0.0032629619369835706,0.001373010844505444,-0.04508484926530076,0.08734384398509402,-0.03579764868784174,-0.03389283022275041,-0.014651296797649595,-0.03892337465132446,-0.08150827466799092,-0.056409403773118344,0.022698216484961203,-0.0004726798252942411,-0.12550353197092767,0.05990656835434825,0.055197077391235125,0.012905343103917045,-0.10673748522109497,0.05837898563989633,-0.018305429108191405,0.034852644083426844,0.009546513394383152,-0.05909619828673211,0.019031092042309773,0.0013750945654444745,-0.0022732948853605005,-0.01660543816682828,-0.03802813493087645,-0.039959949407801745,0.015893856742901388,0.023941549076186182,0.01937427110381324,0.06417437538651109,0.08071653457437367,0.01852015239099171,-0.012532621017802966,0.0002615314527848484,-0.04875625732511009,-0.035797647780015596,0.004684197770989138,0.05835485939787877,0.009990069410409775,0.004882152526768533,0.011632328781326378,0.017608813907340766,0.046522789431140826,0.054015547779493966,-0.08277666220918353,0.03900918097834206,0.0050812824135364615,-0.04927476283338028,0.08577373819779605,0.07996556076391625,0.05616389331258233,0.07450591236853617,0.0708252000237247,0.04748670784518563,0.10819692090492547,0.004328845051946194,0.01072488601133252,0.1423104626087792,0.1001107896817029,0.026825301232687428,0.01740062439959733,0.12638369866801374,0.053700833531928636,0.15754909668168646,0.036509485636461066,-0.12522953147504057
2026-01-05,-0.09161226354390935,-0.04441576530591565,0.10622026811804983,-0.04186948039430081,-0.07731839382888304,0.04957392368170231,0.046818734529305114,-0.025519054822660592,0.13443553674199202,0.06312622861380249,0.008349728451799732,0.021161336230619953,-0.03484740571900051,-0.049462850959887145,-0.06508133164067714,-0.07705488296243916,-0.038713361473975846,-0.026584903355263596,0.054109335925939535,0.040595976170392734,0.03583463409585472,-0.02719201933995584,0.06194775107120122,-0.04711623744953111,0.06134951610775448,0.10409699148705752,0.020898901054299417,0.013021777414926793,0.02759284311703563,-0.11072595570366522,0.008033147842175537,-0.00726395517435263,-0.02888835897402505,0.11723117017550716,-0.038475308384749045,-0.03706547649530859,-0.009655230187682823,-0.06872051421496433,-0.09758985825702589,-0.06464961932469909,0.023476685153200415,0.00015637539101235123,-0.16152445684031846,0.06983095830271563,0.0609841167257102,0.02215928277068551,-0.12430609719951256,0.07514767239368074,-0.021620156512062907,0.05909477476281227,0.007629787978785319,-0.07550496186122678,0.019778951180919983,0.0002722509595003437,-0.0033205404046527612,-0.011706391526089465,-0.04116247523137872,-0.03937683038233688,0.032563459932060015,0.03295710360442689,0.011766319918965689,0.06744475943627819,0.09492840245539165,0.021628255798541947,-0.010706784127155674,-0.013157124593811602,-0.07695538179204994,-0.04168553410531973,0.02069099559328342,0.056603863784684565,0.018375448453843826,-0.007077169354684139,0.011137822097639402,0.0019782487224497547,0.05901839172017489,0.0643559173524877,-0.11324828886600467,0.03311715537784092,0.01151838850553506,-0.07599901100815681,0.09019083664692895,0.08840298340506306,0.047551383212612,0.08168124936122122,0.07870850274805234,0.030721845254020802,0.12331914311442146,-0.01089220724708914,0.0013236141787155015,0.16862173276625034,0.10895684606568498,-0.01204560057336713,-0.0005591381596446472,0.14102740661390198,0.04639606101250541,0.1902489499171649,0.038902148154209906,-0.13639551435506128
2026-01-06,-0.10576125753604919,-0.04578975849914729,0.12353243318097469,-0.008635147564338705,-0.10938684552636126,0.03422294864446086,0.05291519575056609,-0.058656636795987815,0.17910388248167478,0.06805618002302363,0.006384278920753357,0.027613092410439806,-0.03564904389859999,-0.04410827068419462,-0.07328391619006604,-0.08013996217573574,-0.019635925407669216,-0.06690820248664758,0.05434508437758041,0.0730621216947699,0.023285799356986867,-0.009950644885439097,0.09252005811839221,-0.05848468712612635,0.06790685143287767,0.10906643296073547,0.005315307317845167,0.04054327086379837,0.033086144770729194,-0.13314029303574534,0.00593268039796757,-0.0037838204174841326,-0.021357678866332663,0.1224293412363337,-0.054631606764001514,-0.06788965963452816,-0.006956656485921675,-0.10673794866358313,-0.09052406229425462,-0.048780593578916676,0.03048843240009326,0.004001404053487765,-0.17329663080295388,0.07424590312035222,0.08184729921926455,0.041453977475965645,-0.14848158807054287,0.10952058422520888,-0.034634532394042405,0.1089158513842733,-0.00342842425680087,-0.07212822410010095,0.029964347555195767,-0.00588100731326739,-0.041077490417604445,-0.017419430001360446,-0.03988658457642078,-0.023492812580646304,0.0384847067122929,0.03337900312244891,-0.0035517627929962502,0.06942867000625122,0.1305152350005921,0.026353863061872547,-0.014357009213738671,-0.03620212967557793,-0.12210547376988252,-0.04401967900614283,0.04431098497008562,0.060857330137241705,0.04798763704402559,-0.022377663563417333,0.0076509300875411395,-0.0043096070944416785,0.07146182137918455,0.09332371265159257,-0.1697541305231349,0.046259216132201075,0.037236086148578644,-0.07477373777625519,0.08969893347657378,0.0783947374852776,0.04038450497667544,0.0991418000384681,0.06688568030353526,0.040931651834398564,0.0987291175444469,-0.018892197312909947,-0.011031322128128502,0.19500377890276172,0.10073162853646561,-0.05793261576419882,-0.04375469894046728,0.16628353202931784,0.04712958795717407,0.20721058790134098,0.05095710046904556,-0.15550937069097803
2026-01-07,-0.08762191159247151,-0.04226042572336008,0.09779112098354481,-0.025193936213480886,-0.0797779448801023,0.03740431087692603,0.04572054989875019,-0.031647871716648845,0.12277785340475561,0.05510483067179651,-0.003805195391394586,0.023237534196343626,-0.03300124845270694,-0.03733416898245617,-0.061327510661188744,-0.0539259573843484,-0.016483413338751605,-0.039169980858834955,0.06254069508023115,0.053804375701904085,0.017367514184501272,-0.01682970587642804,0.06210517221663644,-0.026857571697902816,0.045372083285072015,0.08181412895503065,0.015708501016133684,0.016411486970704155,0.016505241669428607,-0.10280983668791133,0.01112020568440922,0.0010538013726096012,-0.041515295936340964,0.08986635969663892,-0.05938729252933439,-0.055437567143678965,-0.018986459554126728,-0.05970671729265417,-0.08615699113436234,-0.0419402850441668,0.0319111499641507,0.0007084151596142927,-0.12569948273297205,0.06890682302041333,0.07004835638948191,0.03246987934924579,-0.11736380773172718,0.07989459402384047,-0.02895550108041576,0.07511393099628945,-0.007578340225269839,-0.05659495628417467,0.019265177827752493,-0.012159114951974559,-0.037483915273669434,-0.016108030377286753,-0.046751223106984194,-0.03174072822881669,0.017248257425118204,0.03272956094893597,0.00210542689925426,0.05706308596109048,0.08466466770806153,0.019209634140409056,-0.006925689855649718,-0.02131017912541927,-0.08145977072435708,-0.0350021237499566,0.03096731054495313,0.06134914476902274,0.018550243988555877,-0.00851959031391049,0.01497555677536689,0.011208288529438545,0.06225958702574841,0.06491171915392777,-0.11830153138084555,0.06318144040920719,0.020747337607946045,-0.061351439527305845,0.09726871447727917,0.06866899020444665,0.0520604911640789,0.09199193357845908,0.05808466285838084,0.05748934565413178,0.0868824282015659,0.0047458014071925115,0.006998949389094641,0.16697515139428756,0.09808968878108745,0.004470587044514773,-0.006775673639558317,0.13115540807839482,0.049227158492790746,0.16990702849018746,0.04534073525883169,-0.14329404255501965
2026-01-08,-0.09066763135046019,-0.051293455639917135,0.10595354863103844,0.0014343257896786022,-0.12370525108867654,0.03363578898532581,0.06495670235944825,-0.03596119763182192,0.17092445075352547,0.10221799098308236,0.009459120786592477,0.04242662112588402,-0.0482494753573624,-0.06113197126083862,-0.03895080771491171,-0.07451963277818714,-0.03126703557925689,-0.07215034171240989,0.03723329598107629,0.05961174443291127,0.033018957175580205,-0.02155002259752853,0.07948281283517672,-0.04820310767354359,0.057342960368343805,0.11794372879387237,0.028935403350239836,0.08501612414178199,0.027267408298195003,-0.16051415054499668,0.008163858491737796,-0.002075690816678853,-0.051251617973989444,0.12889539317817258,-0.0891458108659213,-0.0860227831112565,-0.02702965091995875,-0.12419862706765881,-0.10260163078611874,-0.05609757165680608,0.018564157938822743,0.021428144674682514,-0.15241109909747702,0.09891314793046213,0.09952776935426688,0.08731203601450828,-0.16122991051412705,0.1104941816779515,-0.008134833272896965,0.11421359353760831,-0.014938291778805958,-0.07066706200433223,0.03593019498105134,-0.031200893779498994,-0.030379932660288725,-0.062293848777085936,-0.06141531741296655,-0.039832394660114664,0.04684201049656303,0.04260541318714343,0.019204192283309624,0.06352844675314993,0.1306313124689143,0.04692438004281786,-0.049440214347106284,-0.04142712025227926,-0.1441443440726152,-0.035105871221958726,0.04884161206361335,0.08560408111033238,0.048676309457538286,-0.04729776796958322,0.011844733119844712,-0.011354498531743204,0.04703324849888461,0.05914102974768023,-0.15437091421092997,0.06345476758435092,0.042132783832198144,-0.07169158671446611,0.11502330491299782,0.10291480953428869,0.057148741316577364,0.08356389249428216,0.07346987278533128,0.027815902538362802,0.10654421351199948,-0.015736718946820993,-0.013615654493315475,0.18836232761719393,0.1204148941465777,-0.04052306687843181,-0.07571715113225568,0.14573341856378824,0.04843152660403419,0.22105349670858893,0.06485181269762931,-0.16258003979160993
2026-01-09,-0.09092879595846286,-0.04517027525809759,0.1258929603587458,0.008588170738937024,-0.1682339187085333,0.01203030979970063,0.07070131603431869,-0.039156163887649295,0.21466073929260102,0.0979097307622895,0.01512073226406055,0.04232035567614717,-0.05222147996383483,-0.05334840952423307,-0.012657702212521311,-0.06258796766352967,-0.0395581446156647,-0.10879799457633947,0.005417226794701859,0.039964177663258715,0.04539105999210121,-0.011445569547345899,0.10144871321885886,-0.07585199065596888,0.06722420721987704,0.13701171758222158,0.03244920498948324,0.08886711585049895,0.013746956528454481,-0.19050759162882225,0.011187485274731014,-0.02503213848109563,-0.03291905757462598,0.15297450535882592,-0.05466324774910336,-0.09963755846311283,-0.021842280966205455,-0.1779127679852316,-0.09675385465659753,-0.04498905065966721,-0.003947386117644662,0.04079403621366664,-0.19563359901764854,0.11030955539519353,0.07785791481745172,0.12219018494580204,-0.16336215995094952,0.1223380174016861,0.0129948727309646,0.13942590522906417,-0.020074375585954984,-0.07942586763554582,0.020809607310474737,-0.012169046818929932,-0.019482461141343332,-0.06756620689731956,-0.0406285601100398,-0.03378647920348609,0.05877819798443233,0.02094914163561707,0.0380208847206318,0.051933497431187116,0.17821521386498557,0.015469581008299727,-0.06017999126766797,-0.04731110168144337,-0.1909045326451611,-0.041792270104750645,0.06101518249864685,0.09637597562095211,0.0665515072234827,-0.04642065770421893,-0.001999205620984974,-0.046853888635237026,0.05677883856759254,0.09074666349349222,-0.17047739914042184,0.04218689036876107,0.06256039706398452,-0.07837582432928474,0.11100181426205137,0.12914230983947014,0.05935787161006337,0.08023377826628414,0.05698477496299201,0.013940264154802,0.11615472470642367,-0.035284894725628485,-0.007760159740437712,0.1972667011363468,0.12589914693292634,-0.06766896512364566,-0.13306274010030927,0.17563353668750495,0.05765630031488338,0.25872049413168113,0.07408680710884628,-0.1569035410057612
2026-01-12,-0.07109574501578027,-0.04889597652996523,0.1124152040248231,0.00898588123244273,-0.13555944657012267,0.04814034189326331,0.06368944753014684,-0.028485380135883656,0.16892482751506652,0.08118829586087976,-0.006353155813336385,0.02055423932680349,-0.03991935502056043,-0.04747445581741462,-0.005476488124454072,-0.07354957489253988,-0.04816883606103963,-0.07913818728139851,0.05670189954383295,0.04669460478142721,0.022479374692707797,-0.023083194734733484,0.0752804654295432,-0.06960776737740099,0.05986061016294045,0.11583258337289323,0.037864148205532584,0.0674900148984035,0.013182700136005551,-0.17452152040017874,0.0020038356638631127,-0.006477718439399925,-0.048686272060489054,0.10579855805633609,-0.06614776307206997,-0.08054131147867388,-0.030624028339564763,-0.11892225218645928,-0.09879359478526416,-0.06050435797794236,0.023040635589268367,0.020023788399470166,-0.1577236476131284,0.10403530979011784,0.07253220194654234,0.08706700637593423,-0.16435378078430857,0.10914995985631133,-0.00010802721623486,0.11579714694365564,-0.0042301419646745084,-0.0682483808161782,0.022614263524980992,-0.028577027617096518,-0.014518711130418778,-0.050835632861703395,-0.057518370946921665,-0.03653191133487527,0.024624423906620556,0.056254065684471895,0.035829247406035235,0.05765523092513112,0.11581773383724026,0.026853338396122174,-0.024790516571434072,-0.022054498578263318,-0.1387638271486099,-0.02759184530973869,0.07153737109822239,0.07258056453618353,0.04345136623382047,-0.03348435967076091,0.010359010744357503,-0.01750186470538167,0.05407622387020854,0.07610077126230187,-0.15636289846298274,0.06840201914823664,0.054270199978875056,-0.07633668450674558,0.1318001244504683,0.11673654923252394,0.05006945195898649,0.07463150177596112,0.03453569087040767,0.025162264946096698,0.10721074444509879,-0.03777941577759842,0.002442482507201401,0.18138346462662683,0.14266825252460538,-0.04956116292119067,-0.07615743489533856,0.15233254807501528,0.05080696983882824,0.23367245031640468,0.06998323757254454,-0.19753812197353213
2026-01-13,-0.0630536048808435,-0.04228374109306067,0.10393733930357138,0.006259398240050102,-0.12463539303706046,0.034569961587396975,0.06341242712510321,-0.01528059096224224,0.19830166524522747,0.08544615267561338,-0.010233348151408526,-0.0024499120775624775,-0.04560047231784986,-0.05346878424071283,0.007679961578583668,-0.06992935784886374,-0.05709143955169588,-0.0692313607387514,0.044221659106330156,0.05717935193690568,0.022208353665296384,-0.0062271077095333496,0.08109096212372655,-0.0524359627930807,0.07671503303424572,0.1290370332894219,0.06262318802252693,0.051406099633960124,0.015609412401688982,-0.16238540910270757,-0.017038712148284646,-0.012453250718118735,-0.04644270050089142,0.10898040117376188,-0.05550413337749942,-0.08370492896302759,-0.01625695648084506,-0.13648104555882593,-0.10795152587302952,-0.056601243345754296,0.0026401156646147245,0.015451556322642385,-0.15433989635740644,0.04214663240407838,0.06151138820037296,0.06585481349587129,-0.1162308217048779,0.09882829634544703,-0.00303366043803582,0.10843367715709505,0.00036890803291561754,-0.10120567674150562,0.015962919499655254,-0.03378412423178053,-0.014108773150852882,-0.05638752946517275,-0.05070232210519805,-0.05847116642386682,0.016583863097686523,0.04468178087366214,0.03297634130624698,0.09617096617911434,0.09171327630543799,0.027066965206079784,-0.015607974300989645,-0.02210677100740921,-0.1609677748806853,-0.02090960097690324,0.12222292923263388,0.06078140952329,0.029803264510387263,-0.035001132415659025,0.03287393085304997,-0.0031556461322254942,0.04222029425709463,0.057751548159467134,-0.1353389232112404,0.06394322471311702,0.06281738040900882,-0.041616532209920454,0.10059371408867156,0.13181187472882502,0.05585763343483345,0.08720500620491085,0.020334519197104682,0.016246151202361427,0.07245789549567191,-0.036396482835549075,0.00948893224827359,0.18045789586801286,0.14008446628676563,-0.045264916700813604,-0.0496243895994512,0.17424366991629456,0.050311998095286976,0.22830113922763107,0.04234378895130392,-0.19022747047713395
2026-01-14,-0.04880453479734872,-0.040872789607138166,0.09975841922239466,-0.01931578391449839,-0.10603227148558307,0.04677290376843361,0.07680764518447143,0.004651259165889052,0.15545938420257244,0.07828373131850559,-0.024914840193105234,-0.00287598118893192,-0.032257975488837215,-0.04627408889269413,-0.007894116288267498,-0.06536418388998004,-0.05874984472843092,-0.04183398428504103,0.06618031970995591,0.06729112798260753,0.011624401070171788,-0.01502080120699731,0.06061207534208498,-0.04927656772987079,0.06338313112087664,0.10173617562258236,0.055955111946555565,0.04729484393348629,0.023761187135125553,-0.1487517674438553,-0.011220164430747791,-0.00654910605248093,-0.04560675573879817,0.07677913519650265,-0.07375290218503823,-0.08781463089095067,-0.019107624229538635,-0.11356171536158792,-0.11702063770060024,-0.06689171454163435,0.003923325505237274,0.010846462684665017,-0.1416678632961285,0.03333419763308482,0.066034022979606,0.03177701836087162,-0.08985830461595658,0.07736603182758982,-0.00524690957811339,0.09111477168877953,0.007810649991939186,-0.09570534942795327,0.014520206865669997,-0.0388607726973251,-0.01890293694902631,-0.05038566219801786,-0.05921737256820089,-0.04358026362808665,-0.0061173583265384645,0.05775511564108911,0.010691238514131519,0.09105353028313272,0.06895333580412126,0.038534948288766586,-0.009423871877738776,-0.03258734505071105,-0.089730201337059,-0.0026219078403426754,0.10017701715367523,0.05137345351023255,0.020076057655226756,-0.025677128465604243,0.046550079035296725,0.013769727575851402,0.0572536526181306,0.051007616580166004,-0.11852220675550289,0.06297307993954472,0.046169017671113824,-0.028296500946670973,0.10407096777820293,0.1111998971133678,0.07106826805005784,0.09135527804860623,0.03059730697509804,0.03672475893795682,0.07192663284524593,-0.0075072494141223255,0.007800022274760487,0.17253036671724487,0.1305662192480699,-0.01177308785890374,-0.0071911950757628015,0.16446409536466897,0.035033363450533796,0.1941134526803364,0.029247890033204965,-0.2074756590677712
2026-01-15,-0.04719186054891922,-0.037426158020992355,0.11259705466288965,-0.01795651504631595,-0.14347245460174185,0.05297538927545285,0.08982544433302216,-0.00028459193831422216,0.16858152380690067,0.08791563269162918,-0.0261753981009508,-0.014032145600238308,-0.03195781711522744,-0.04903062025672608,0.0010873927965550818,-0.07249661460838358,-0.06721512850045477,-0.06142150844369912,0.06344988186213298,0.08685982990607069,0.02338574402294953,-0.01450459748377697,0.07641666119093292,-0.07308406582873832,0.07261034949829402,0.11481238286422715,0.05259614921147367,0.07130082341259741,0.023443858672011743,-0.16436779008799285,-0.004994241558285529,-0.0140974504247294,-0.041160278600377354,0.09360503389580387,-0.06893940779759318,-0.09882600904826024,-0.029991543932618096,-0.1535505936243036,-0.12954350447161436,-0.06590627822966309,-0.008340058896697122,0.009012116983191747,-0.16285926847271473,0.037044564662572915,0.06999088765360531,0.04855937980204539,-0.0990447151936699,0.08943318493395291,-0.005686141173783821,0.1143295319368138,0.006883147424773202,-0.10913093871360122,0.022209583850772506,-0.039636854730363866,-0.0028329354829922573,-0.07079039376473797,-0.06379349937060022,-0.05411553577857703,-0.00376077717293607,0.06466780878079054,0.014155686625524909,0.09351320140482074,0.10555196904602163,0.03667634570618772,-0.021405032353762683,-0.04435292708662059,-0.09096184105055234,0.00949881896194999,0.11792267389750488,0.051922598778938095,0.034273040276804265,-0.029366553217437093,0.035916440111199745,-0.0027702650641012027,0.07273271296026954,0.05617743165538381,-0.13549327836292344,0.048904579233682965,0.055920121099249334,-0.024332241691491098,0.09520215348508035,0.12350321678297395,0.09431395810491355,0.10530180964389546,0.0329971006761925,0.029347570692222186,0.062350053158119645,-0.02174658269925927,0.0007927361234508542,0.17598672945563068,0.13613715729902043,-0.032966095914700164,-0.020186549517862896,0.1790956096241302,0.05075432147622901,0.21586733105181535,0.024241278429698587,-0.24145094431307068
